"","player_id","year","bp","bp_converted"
"23575",202659,"2015",NA,NA
"23576",202659,"2019",17,8
"23577",202659,"2016",17,12
"23578",202659,"2021",33,15
"23579",202659,"2013",31,16
"23580",202659,"2018",6,5
"23581",202659,"2016",11,7
"23582",202662,"2023",23,8
"23583",202662,"2024",0,0
"23584",202662,"2023",10,6
"23585",202662,"2018",18,5
"23586",202662,"2024",8,5
"23587",202663,"2015",NA,NA
"23588",202663,"2023",261,122
"23589",202663,"2020",127,64
"23590",202663,"2022",NA,NA
"23591",202663,"2021",133,69
"23592",202663,"2019",NA,NA
"23593",202663,"2020",66,25
"23594",202663,"2018",114,43
"23595",202663,"2021",NA,NA
"23596",202663,"2023",NA,NA
"23597",202663,"2019",215,103
"23598",202663,"2024",NA,NA
"23599",202663,"2022",150,48
"23600",202663,"2011",NA,NA
"23601",202663,"2013",NA,NA
"23602",202663,"2016",117,54
"23603",202663,"2018",176,97
"23604",202663,"2014",NA,NA
"23605",202663,"2017",183,55
"23606",202663,"2017",164,93
"23607",202663,"2016",107,33
"23608",202664,"2011",NA,NA
"23609",202664,"2009",NA,NA
"23610",202664,"2012",NA,NA
"23611",202669,"2016",1,0
"23612",202669,"2014",NA,NA
"23613",202669,"2015",12,5
"23614",202669,"2013",NA,NA
"23615",202671,"2024",1,1
"23616",202671,"2016",12,8
"23617",202671,"2016",34,10
"23618",202671,"2014",NA,NA
"23619",202671,"2015",NA,NA
"23620",202672,"2021",3,0
"23621",202676,"2016",NA,NA
"23622",202676,"2012",NA,NA
"23623",202681,"2014",17,6
"23624",202681,"2014",28,10
"23625",202681,"2015",NA,NA
"23626",202681,"2017",19,9
"23627",202681,"2020",8,3
"23628",202681,"2021",2,1
"23629",202681,"2017",11,6
"23630",202681,"2018",10,2
"23631",202684,"2023",275,143
"23632",202684,"2018",51,30
"23633",202684,"2021",56,24
"23634",202684,"2015",30,16
"23635",202684,"2019",78,35
"23636",202684,"2024",121,39
"23637",202684,"2022",59,30
"23638",202684,"2024",114,57
"23639",202684,"2023",136,54
"23640",202684,"2014",NA,NA
"23641",202684,"2018",51,25
"23642",202684,"2019",49,28
"23643",202684,"2015",45,23
"23644",202684,"2021",43,25
"23645",202684,"2016",49,21
"23646",202684,"2014",24,14
"23647",202684,"2016",19,6
"23648",202684,"2020",29,10
"23649",202684,"2017",77,26
"23650",202684,"2022",76,45
"23651",202684,"2017",100,49
"23652",202684,"2020",43,24
"23653",202685,"2015",8,5
"23654",202685,"2016",10,5
"23655",202685,"2014",14,9
"23656",202685,"2018",5,3
"23657",202685,"2017",25,6
"23658",202685,"2016",49,22
"23659",202685,"2014",23,12
"23660",202685,"2015",25,10
"23661",202687,"2011",NA,NA
"23662",202688,"2023",NA,NA
"23663",202688,"2018",17,9
"23664",202688,"2020",10,7
"23665",202688,"2022",19,10
"23666",202688,"2018",10,6
"23667",202688,"2017",10,6
"23668",202688,"2012",NA,NA
"23669",202688,"2021",1,1
"23670",202688,"2016",NA,NA
"23671",202688,"2020",14,5
"23672",202688,"2014",NA,NA
"23673",202688,"2016",18,8
"23674",202688,"2022",12,8
"23675",202688,"2019",28,11
"23676",202688,"2019",16,9
"23677",202688,"2017",18,4
"23678",202693,"2016",12,6
"23679",202693,"2018",13,7
"23680",202693,"2015",NA,NA
"23681",202693,"2017",52,26
"23682",202693,"2016",31,11
"23683",202694,"2016",120,36
"23684",202694,"2013",NA,NA
"23685",202694,"2016",NA,NA
"23686",202694,"2015",NA,NA
"23687",202694,"2011",NA,NA
"23688",202694,"2008",NA,NA
"23689",202694,"2007",NA,NA
"23690",202694,"2014",NA,NA
"23691",202694,"2020",3,2
"23692",202694,"2017",23,11
"23693",202694,"2017",37,12
"23694",202695,"2017",7,3
"23695",202695,"2016",4,3
"23696",202700,"2012",NA,NA
"23697",202700,"2010",NA,NA
"23698",202700,"2011",NA,NA
"23699",202701,"2017",18,12
"23700",202701,"2014",7,4
"23701",202701,"2018",8,2
"23702",202701,"2016",5,3
"23703",202701,"2023",13,6
"23704",202701,"2020",0,0
"23705",202701,"2017",40,9
"23706",202701,"2016",28,18
"23707",202701,"2014",NA,NA
"23708",202701,"2019",15,7
"23709",202702,"2019",16,4
"23710",202702,"2013",15,6
"23711",202702,"2018",8,3
"23712",202702,"2021",12,6
"23713",202702,"2016",8,4
"23714",202702,"2013",8,3
"23715",202702,"2014",28,10
"23716",202702,"2015",NA,NA
"23717",202702,"2017",7,3
"23718",202702,"2016",15,4
"23719",202702,"2021",4,4
"23720",202702,"2014",34,16
"23721",202702,"2019",15,4
"23722",202705,"2016",72,31
"23723",202705,"2018",50,29
"23724",202705,"2014",NA,NA
"23725",202705,"2010",NA,NA
"23726",202705,"2019",2,1
"23727",202705,"2018",97,38
"23728",202705,"2006",NA,NA
"23729",202705,"2019",27,13
"23730",202705,"2020",31,18
"23731",202705,"2021",NA,NA
"23732",202705,"2017",NA,NA
"23733",202705,"2011",NA,NA
"23734",202705,"2017",160,82
"23735",202705,"2012",NA,NA
"23736",202705,"2007",NA,NA
"23737",202705,"2012",19,2
"23738",202705,"2016",59,32
"23739",202705,"2013",NA,NA
"23740",202705,"2009",NA,NA
"23741",202705,"2015",NA,NA
"23742",202706,"2015",1,1
"23743",202707,"2017",17,6
"23744",202707,"2016",17,10
"23745",202707,"2018",7,0
"23746",202707,"2020",7,2
"23747",202707,"2016",1,0
"23748",202709,"2008",NA,NA
"23749",202709,"2007",NA,NA
"23750",202774,"1999",NA,NA
"23751",202774,"2002",NA,NA
"23752",202774,"2001",NA,NA
"23753",202774,"2006",NA,NA
"23754",202774,"2000",NA,NA
"23755",202774,"1997",NA,NA
"23756",202774,"1998",NA,NA
"23757",202779,"2005",NA,NA
"23758",202779,"2004",NA,NA
"23759",202779,"2003",NA,NA
"23760",202785,"2006",NA,NA
"23761",202786,"2011",NA,NA
"23762",202786,"2006",NA,NA
"23763",202786,"2005",NA,NA
"23764",202786,"2008",NA,NA
"23765",202791,"2007",NA,NA
"23766",202817,"2004",NA,NA
"23767",202817,"2005",NA,NA
"23768",202818,"2003",NA,NA
"23769",202818,"2005",NA,NA
"23770",202818,"2004",NA,NA
"23771",202818,"2011",NA,NA
"23772",202822,"2006",NA,NA
"23773",202823,"2008",NA,NA
"23774",202823,"2004",NA,NA
"23775",202828,"2005",NA,NA
"23776",202828,"2004",NA,NA
"23777",202844,"2011",NA,NA
"23778",202845,"2007",NA,NA
"23779",202858,"2016",14,6
"23780",202858,"2016",0,0
"23781",202864,"2004",NA,NA
"23782",202864,"2008",NA,NA
"23783",202869,"2008",NA,NA
"23784",202869,"2007",NA,NA
"23785",202869,"2009",NA,NA
"23786",202874,"2010",NA,NA
"23787",202879,"2020",7,1
"23788",202879,"2013",NA,NA
"23789",202879,"2012",NA,NA
"23790",202879,"2014",NA,NA
"23791",202897,"2010",NA,NA
"23792",202900,"2003",NA,NA
"23793",202900,"2015",NA,NA
"23794",202900,"2005",NA,NA
"23795",202900,"2004",NA,NA
"23796",202900,"2010",NA,NA
"23797",202900,"2019",NA,NA
"23798",202900,"2016",NA,NA
"23799",202900,"2017",8,3
"23800",202900,"2007",NA,NA
"23801",202900,"2011",NA,NA
"23802",202900,"2014",NA,NA
"23803",202916,"2018",15,7
"23804",202916,"2018",20,8
"23805",202916,"2019",13,8
"23806",202916,"2021",21,9
"23807",202916,"2019",14,5
"23808",202916,"2021",9,2
"23809",202919,"2017",11,6
"23810",202921,"2017",11,2
"23811",202921,"2017",6,4
"23812",202922,"2013",21,7
"23813",202930,"2007",NA,NA
"23814",202930,"2010",NA,NA
"23815",202930,"2006",NA,NA
"23816",202930,"2008",NA,NA
"23817",202930,"2009",NA,NA
"23818",202930,"2001",NA,NA
"23819",202930,"2000",NA,NA
"23820",202932,"2013",3,2
"23821",202997,"2008",NA,NA
"23822",202997,"1999",NA,NA
"23823",202997,"2004",NA,NA
"23824",202997,"2000",NA,NA
"23825",202997,"2001",NA,NA
"23826",202997,"2005",NA,NA
"23827",202997,"2002",NA,NA
"23828",202997,"2003",NA,NA
"23829",202997,"2006",NA,NA
"23830",203098,"2005",NA,NA
"23831",203116,"2008",NA,NA
"23832",203191,"2007",NA,NA
"23833",203191,"2006",NA,NA
"23834",203191,"2011",NA,NA
"23835",203216,"2001",NA,NA
"23836",203216,"2004",NA,NA
"23837",203216,"2005",NA,NA
"23838",203216,"2002",NA,NA
"23839",203216,"2003",NA,NA
"23840",203217,"2005",NA,NA
"23841",203217,"2006",NA,NA
"23842",203217,"1995",NA,NA
"23843",203217,"2003",NA,NA
"23844",203217,"1996",NA,NA
"23845",203217,"1998",NA,NA
"23846",203217,"2004",NA,NA
"23847",203218,"2007",NA,NA
"23848",203235,"2001",NA,NA
"23849",203235,"2003",NA,NA
"23850",203235,"1999",NA,NA
"23851",203235,"2008",NA,NA
"23852",203235,"2010",NA,NA
"23853",203235,"2002",NA,NA
"23854",203236,"2022",6,3
"23855",203236,"2023",1,1
"23856",203244,"2007",NA,NA
"23857",203244,"2003",NA,NA
"23858",203244,"2006",NA,NA
"23859",203244,"2005",NA,NA
"23860",203250,"2007",NA,NA
"23861",203262,"2008",NA,NA
"23862",203265,"2007",NA,NA
"23863",203281,"2016",5,3
"23864",203281,"2018",16,5
"23865",203281,"2017",11,4
"23866",203281,"2019",7,5
"23867",203281,"2019",8,4
"23868",203281,"2015",NA,NA
"23869",203281,"2023",6,4
"23870",203281,"2014",9,5
"23871",203281,"2017",12,3
"23872",203281,"2021",10,5
"23873",203288,"2017",3,2
"23874",203288,"2019",10,3
"23875",203288,"2024",12,4
"23876",203288,"2018",25,7
"23877",203288,"2016",10,4
"23878",203288,"2016",13,7
"23879",203290,"2015",NA,NA
"23880",203290,"2012",NA,NA
"23881",203290,"2002",NA,NA
"23882",203290,"2013",NA,NA
"23883",203290,"2010",NA,NA
"23884",203290,"2006",NA,NA
"23885",203290,"2011",NA,NA
"23886",203290,"2007",NA,NA
"23887",203290,"2009",NA,NA
"23888",203290,"2005",NA,NA
"23889",203290,"2014",NA,NA
"23890",203297,"2013",25,13
"23891",203297,"2022",10,3
"23892",203297,"2015",NA,NA
"23893",203297,"2013",21,10
"23894",203297,"2016",4,2
"23895",203297,"2014",NA,NA
"23896",203297,"2018",10,3
"23897",203297,"2019",5,2
"23898",203303,"2013",NA,NA
"23899",203309,"2005",NA,NA
"23900",203309,"2006",NA,NA
"23901",203309,"2007",NA,NA
"23902",203310,"2011",NA,NA
"23903",203310,"2008",NA,NA
"23904",203310,"2009",NA,NA
"23905",203315,"2017",10,3
"23906",203315,"2019",13,4
"23907",203315,"2018",17,9
"23908",203315,"2018",7,3
"23909",203320,"2008",NA,NA
"23910",203323,"2008",NA,NA
"23911",203323,"2007",NA,NA
"23912",203323,"2006",NA,NA
"23913",203323,"2005",NA,NA
"23914",203325,"2019",1,1
"23915",203325,"2019",26,11
"23916",203325,"2021",33,9
"23917",203325,"2021",9,5
"23918",203341,"2014",20,8
"23919",203341,"2015",3,3
"23920",203341,"2016",5,3
"23921",203352,"2011",NA,NA
"23922",203354,"2021",55,27
"23923",203354,"2020",44,26
"23924",203354,"2018",8,6
"23925",203354,"2017",18,11
"23926",203354,"2019",36,20
"23927",203354,"2022",171,102
"23928",203354,"2023",167,69
"23929",203354,"2023",NA,NA
"23930",203354,"2019",11,7
"23931",203354,"2022",NA,NA
"23932",203354,"2024",148,46
"23933",203354,"2020",12,4
"23934",203354,"2024",69,37
"23935",203354,"2017",14,3
"23936",203354,"2021",87,42
"23937",203362,"2009",NA,NA
"23938",203362,"2012",NA,NA
"23939",203365,"2011",NA,NA
"23940",203367,"2006",NA,NA
"23941",203379,"2016",22,11
"23942",203379,"2021",16,6
"23943",203379,"2015",6,4
"23944",203379,"2015",10,5
"23945",203379,"2024",16,6
"23946",203379,"2021",52,13
"23947",203379,"2022",3,0
"23948",203379,"2018",13,6
"23949",203382,"2006",NA,NA
"23950",203388,"2011",NA,NA
"23951",203388,"2010",NA,NA
"23952",203389,"2019",79,32
"23953",203389,"2024",336,170
"23954",203389,"2014",5,1
"23955",203389,"2022",NA,NA
"23956",203389,"2016",4,2
"23957",203389,"2019",175,89
"23958",203389,"2017",3,1
"23959",203389,"2020",106,52
"23960",203389,"2021",358,186
"23961",203389,"2018",NA,NA
"23962",203389,"2024",NA,NA
"23963",203389,"2018",108,44
"23964",203389,"2023",103,39
"23965",203389,"2021",76,31
"23966",203389,"2020",31,11
"23967",203389,"2023",180,91
"23968",203398,"2017",17,5
"23969",203398,"2016",4,4
"23970",203398,"2019",5,3
"23971",203398,"2018",18,3
"23972",203398,"2016",11,4
"23973",203398,"2021",3,2
"23974",203414,"2015",NA,NA
"23975",203415,"2013",NA,NA
"23976",203431,"2014",NA,NA
"23977",203431,"2010",NA,NA
"23978",203433,"2014",NA,NA
"23979",203433,"2013",NA,NA
"23980",203435,"2017",66,31
"23981",203435,"2019",46,28
"23982",203435,"2017",18,6
"23983",203435,"2019",115,48
"23984",203435,"2022",4,2
"23985",203435,"2018",123,62
"23986",203435,"2018",99,37
"23987",203435,"2022",5,2
"23988",203435,"2016",6,3
"23989",203435,"2023",13,7
"23990",203435,"2014",NA,NA
"23991",203435,"2023",11,4
"23992",203451,"2008",NA,NA
"23993",203451,"2011",NA,NA
"23994",203453,"2010",NA,NA
"23995",203453,"2011",NA,NA
"23996",203453,"2009",NA,NA
"23997",203456,"2019",10,1
"23998",203456,"2018",37,18
"23999",203456,"2015",NA,NA
"24000",203456,"2013",NA,NA
"24001",203456,"2017",17,6
"24002",203457,"2006",NA,NA
"24003",203462,"2024",12,3
"24004",203462,"2019",145,81
"24005",203462,"2019",NA,NA
"24006",203462,"2013",13,6
"24007",203462,"2017",61,27
"24008",203462,"2017",87,43
"24009",203462,"2016",95,40
"24010",203462,"2013",17,7
"24011",203462,"2022",37,16
"24012",203462,"2015",NA,NA
"24013",203462,"2016",99,56
"24014",203462,"2023",72,33
"24015",203462,"2022",36,18
"24016",203462,"2023",95,46
"24017",203462,"2020",41,23
"24018",203462,"2021",273,145
"24019",203462,"2014",16,8
"24020",203462,"2020",22,12
"24021",203462,"2014",6,4
"24022",203462,"2018",88,35
"24023",203462,"2021",75,27
"24024",203462,"2018",96,56
"24025",203463,"2023",NA,NA
"24026",203463,"2024",35,16
"24027",203463,"2023",106,39
"24028",203463,"2022",NA,NA
"24029",203463,"2021",61,29
"24030",203463,"2021",77,36
"24031",203463,"2024",18,10
"24032",203469,"2009",NA,NA
"24033",203469,"2007",NA,NA
"24034",203469,"2010",NA,NA
"24035",203469,"2008",NA,NA
"24036",203475,"2017",4,3
"24037",203475,"2015",13,1
"24038",203475,"2014",0,0
"24039",203475,"2024",10,6
"24040",203475,"2016",16,6
"24041",203475,"2022",12,5
"24042",203475,"2018",23,6
"24043",203475,"2013",2,2
"24044",203475,"2023",18,10
"24045",203475,"2023",26,11
"24046",203475,"2014",3,2
"24047",203475,"2021",3,2
"24048",203475,"2024",12,5
"24049",203475,"2022",19,5
"24050",203489,"2014",NA,NA
"24051",203489,"2011",NA,NA
"24052",203489,"2013",NA,NA
"24053",203489,"2017",1,1
"24054",203500,"2015",NA,NA
"24055",203500,"2019",27,10
"24056",203500,"2016",48,29
"24057",203500,"2023",32,16
"24058",203500,"2013",12,6
"24059",203500,"2022",7,2
"24060",203500,"2024",60,23
"24061",203500,"2016",42,12
"24062",203500,"2023",41,14
"24063",203500,"2018",91,45
"24064",203500,"2020",7,4
"24065",203500,"2024",28,11
"24066",203500,"2013",NA,NA
"24067",203500,"2017",53,30
"24068",203500,"2015",84,32
"24069",203500,"2017",27,11
"24070",203500,"2014",24,12
"24071",203500,"2018",82,36
"24072",203500,"2021",10,4
"24073",203500,"2019",55,28
"24074",203500,"2014",NA,NA
"24075",203500,"2020",12,4
"24076",203501,"2022",5,3
"24077",203501,"2018",52,21
"24078",203501,"2014",64,29
"24079",203501,"2023",48,15
"24080",203501,"2024",116,32
"24081",203501,"2014",31,9
"24082",203501,"2015",27,6
"24083",203501,"2018",41,16
"24084",203501,"2023",72,32
"24085",203501,"2013",14,3
"24086",203501,"2016",14,5
"24087",203501,"2022",22,11
"24088",203501,"2020",7,3
"24089",203501,"2015",32,10
"24090",203501,"2017",42,16
"24091",203501,"2017",48,26
"24092",203501,"2024",NA,NA
"24093",203501,"2016",10,5
"24094",203501,"2013",7,4
"24095",203501,"2019",56,25
"24096",203501,"2020",20,6
"24097",203501,"2019",46,20
"24098",203504,"2017",43,11
"24099",203504,"2019",1,1
"24100",203504,"2017",61,24
"24101",203504,"2015",NA,NA
"24102",203504,"2018",7,5
"24103",203504,"2016",15,10
"24104",203504,"2016",28,15
"24105",203504,"2018",36,16
"24106",203509,"2019",8,5
"24107",203509,"2017",13,7
"24108",203509,"2014",NA,NA
"24109",203509,"2012",NA,NA
"24110",203509,"2010",NA,NA
"24111",203509,"2019",31,13
"24112",203509,"2017",21,8
"24113",203509,"2015",NA,NA
"24114",203509,"2016",NA,NA
"24115",203509,"2022",NA,NA
"24116",203509,"2013",NA,NA
"24117",203509,"2023",NA,NA
"24118",203513,"2024",0,0
"24119",203513,"2022",15,4
"24120",203514,"2019",58,31
"24121",203514,"2021",222,88
"24122",203514,"2019",31,16
"24123",203514,"2023",9,5
"24124",203514,"2024",16,8
"24125",203514,"2022",9,4
"24126",203514,"2022",20,11
"24127",203514,"2024",44,30
"24128",203514,"2023",16,5
"24129",203514,"2021",33,18
"24130",203514,"2020",9,7
"24131",203514,"2020",16,6
"24132",203518,"2016",42,19
"24133",203518,"2015",NA,NA
"24134",203518,"2014",24,3
"24135",203521,"2018",14,8
"24136",203521,"2016",NA,NA
"24137",203521,"2020",18,9
"24138",203521,"2015",9,6
"24139",203521,"2014",NA,NA
"24140",203521,"2020",25,9
"24141",203521,"2011",NA,NA
"24142",203521,"2013",NA,NA
"24143",203521,"2017",25,6
"24144",203521,"2019",NA,NA
"24145",203521,"2012",NA,NA
"24146",203521,"2017",24,12
"24147",203521,"2018",27,11
"24148",203526,"2016",2,0
"24149",203530,"2024",89,40
"24150",203530,"2022",NA,NA
"24151",203530,"2017",161,69
"24152",203530,"2020",30,12
"24153",203530,"2016",104,37
"24154",203530,"2017",135,63
"24155",203530,"2024",NA,NA
"24156",203530,"2016",227,112
"24157",203530,"2019",123,62
"24158",203530,"2019",130,74
"24159",203530,"2013",22,12
"24160",203530,"2023",82,22
"24161",203530,"2013",20,10
"24162",203530,"2021",NA,NA
"24163",203530,"2023",39,23
"24164",203530,"2018",120,47
"24165",203530,"2018",43,20
"24166",203533,"2019",97,39
"24167",203533,"2017",3,1
"24168",203533,"2020",73,34
"24169",203533,"2019",80,46
"24170",203533,"2024",173,87
"24171",203533,"2024",119,48
"24172",203533,"2016",77,45
"24173",203533,"2021",163,79
"24174",203533,"2015",NA,NA
"24175",203533,"2020",53,20
"24176",203533,"2014",NA,NA
"24177",203533,"2018",111,46
"24178",203533,"2013",NA,NA
"24179",203533,"2022",NA,NA
"24180",203533,"2018",133,65
"24181",203533,"2016",181,66
"24182",203533,"2023",NA,NA
"24183",203533,"2021",81,33
"24184",203534,"2014",NA,NA
"24185",203537,"2014",NA,NA
"24186",203542,"2021",2,2
"24187",203549,"2015",8,4
"24188",203552,"2014",7,4
"24189",203552,"2015",NA,NA
"24190",203552,"2016",45,16
"24191",203552,"2019",13,4
"24192",203552,"2017",116,51
"24193",203552,"2013",35,15
"24194",203552,"2016",81,46
"24195",203552,"2013",15,6
"24196",203552,"2017",99,42
"24197",203552,"2018",7,4
"24198",203553,"2017",11,5
"24199",203553,"2017",2,1
"24200",203562,"2023",NA,NA
"24201",203562,"2017",22,11
"24202",203562,"2023",6,5
"24203",203562,"2018",3,2
"24204",203562,"2017",4,1
"24205",203562,"2018",14,5
"24206",203564,"2022",18,10
"24207",203564,"2023",10,5
"24208",203564,"2022",59,28
"24209",203564,"2024",37,15
"24210",203564,"2019",55,25
"24211",203564,"2016",10,4
"24212",203564,"2018",15,5
"24213",203564,"2019",44,18
"24214",203564,"2017",8,6
"24215",203564,"2017",6,4
"24216",203564,"2021",28,4
"24217",203564,"2023",11,5
"24218",203564,"2020",29,16
"24219",203564,"2024",72,36
"24220",203567,"2014",5,2
"24221",203567,"2015",NA,NA
"24222",203567,"2019",10,5
"24223",203567,"2016",NA,NA
"24224",203567,"2015",2,0
"24225",203567,"2017",22,9
"24226",203567,"2017",34,20
"24227",203567,"2014",NA,NA
"24228",203570,"2012",NA,NA
"24229",203570,"2010",NA,NA
"24230",203570,"2013",NA,NA
"24231",203572,"2017",7,2
"24232",203575,"2013",NA,NA
"24233",203575,"2023",67,41
"24234",203575,"2017",28,15
"24235",203575,"2018",40,15
"24236",203575,"2021",81,33
"24237",203575,"2018",22,7
"24238",203575,"2011",NA,NA
"24239",203575,"2024",5,1
"24240",203575,"2012",NA,NA
"24241",203575,"2023",55,24
"24242",203575,"2017",112,44
"24243",203575,"2021",118,65
"24244",203575,"2016",138,44
"24245",203575,"2020",38,22
"24246",203575,"2016",167,90
"24247",203575,"2019",24,16
"24248",203575,"2015",NA,NA
"24249",203575,"2014",NA,NA
"24250",203575,"2019",24,10
"24251",203575,"2020",34,11
"24252",203575,"2022",104,48
"24253",203575,"2022",37,16
"24254",203576,"2015",NA,NA
"24255",203576,"2017",45,25
"24256",203576,"2016",27,14
"24257",203576,"2014",28,14
"24258",203576,"2014",42,14
"24259",203576,"2017",40,19
"24260",203576,"2016",23,13
"24261",203578,"2016",23,8
"24262",203578,"2016",6,3
"24263",203578,"2017",17,11
"24264",203578,"2013",3,0
"24265",203578,"2019",0,0
"24266",203578,"2018",24,14
"24267",203578,"2018",13,4
"24268",203578,"2024",5,1
"24269",203578,"2019",8,2
"24270",203578,"2015",NA,NA
"24271",203578,"2017",24,8
"24272",203578,"2014",NA,NA
"24273",203584,"2015",NA,NA
"24274",203584,"2017",24,12
"24275",203584,"2013",NA,NA
"24276",203584,"2012",NA,NA
"24277",203584,"2014",NA,NA
"24278",203584,"2011",NA,NA
"24279",203591,"2015",7,1
"24280",203591,"2014",4,2
"24281",203591,"2018",10,3
"24282",204036,"1997",NA,NA
"24283",204036,"2009",NA,NA
"24284",204036,"1996",NA,NA
"24285",204036,"1999",NA,NA
"24286",204220,"2007",NA,NA
"24287",204220,"2014",NA,NA
"24288",204220,"2009",NA,NA
"24289",204221,"2006",NA,NA
"24290",204223,"2018",NA,NA
"24291",204223,"2016",NA,NA
"24292",204223,"2020",13,7
"24293",204223,"2014",2,2
"24294",204223,"2019",13,5
"24295",204223,"2018",3,0
"24296",204223,"2020",0,0
"24297",204223,"2019",12,4
"24298",204223,"2017",6,6
"24299",204223,"2017",20,11
"24300",204223,"2023",NA,NA
"24301",204232,"2006",NA,NA
"24302",204233,"2009",NA,NA
"24303",204241,"2012",NA,NA
"24304",204246,"2017",15,9
"24305",204246,"2021",16,7
"24306",204246,"2017",28,6
"24307",204246,"2016",8,2
"24308",204246,"2013",5,1
"24309",204246,"2022",NA,NA
